,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SqFtPerRoom,Total_Home_Quality,Total_Bathrooms,HighQualSF,Age
70,4,3,95.0,13651,1,0,3,0,4,0,12,2,2,0,2,7,6,1973,1,1,9,10,1,1115.0,3,2,1,2,4,1,0,1880,6,0,343,2223,1,0,1,4,2223,0,0,2223,1,0,2,0,3,1,3,8,6,2,1,1973.0,0,2,516,5,5,2,300,0,0,0,0,0,0,4,1,8,4,244000,202.0909090909091,13,3.0,6930.5,34
71,4,3,69.0,7599,1,3,3,0,0,0,11,2,2,0,2,4,6,1982,1,1,6,10,2,0.0,3,4,1,4,4,3,0,565,6,0,280,845,1,4,1,4,845,0,0,845,1,0,1,0,2,1,3,4,6,0,5,1987.0,3,2,360,5,5,2,0,0,0,0,0,0,0,8,1,8,4,129500,140.83333333333334,10,2.0,2292.5,25
72,9,3,74.0,10141,1,0,3,0,0,0,8,2,2,0,5,7,5,1998,1,1,12,13,1,40.0,3,4,2,2,4,3,6,0,6,0,832,832,1,2,1,4,885,833,0,1718,0,0,2,1,3,1,3,7,6,1,1,1998.0,0,2,427,5,5,2,0,94,0,0,291,0,0,3,3,8,4,185000,156.1818181818182,12,2.5,4105.5,11
73,4,3,85.0,10200,1,3,3,0,4,0,12,2,2,0,2,5,7,1954,1,1,13,14,1,104.0,3,4,1,4,4,3,0,320,1,362,404,1086,1,2,1,4,1086,0,0,1086,1,0,1,0,3,1,3,6,6,0,1,1989.0,3,2,490,5,5,2,0,0,0,0,0,0,0,7,4,8,4,144900,135.75,12,2.0,3064.0,56
74,8,4,60.0,5790,1,3,3,0,0,0,17,2,2,0,5,3,6,1915,2,1,12,13,2,0.0,2,2,1,1,4,3,6,0,6,0,840,840,1,2,0,4,840,765,0,1605,0,0,2,0,3,2,3,8,6,0,5,1915.0,3,1,379,5,5,2,0,0,202,0,0,0,0,7,4,8,4,107400,133.75,9,2.0,3819.5,95
75,2,4,21.0,1596,1,3,3,0,4,0,10,2,2,3,7,4,5,1973,1,1,5,5,2,0.0,3,4,1,2,4,1,2,462,6,0,0,462,1,4,1,4,526,462,0,988,1,0,1,0,2,1,3,5,6,0,3,1973.0,3,1,297,5,5,2,120,101,0,0,0,0,0,2,3,8,4,91000,141.14285714285714,9,2.0,2355.5,36
76,4,3,67.83893984178007,8475,1,0,3,0,4,0,12,2,2,0,2,4,7,1956,1,1,12,13,2,0.0,3,4,1,4,4,3,0,228,6,0,724,952,1,0,1,0,952,0,0,952,0,0,1,0,2,1,3,4,6,0,5,1956.0,3,1,283,5,5,2,0,0,0,0,0,0,0,6,2,8,4,135750,158.66666666666666,11,1.0,2521.5,52
77,8,4,50.0,8635,1,3,3,0,4,0,3,2,2,0,0,5,5,1948,1,1,13,14,2,0.0,3,4,1,4,4,3,1,336,2,41,295,672,1,4,1,4,1072,213,0,1285,1,0,1,0,2,1,3,6,2,0,5,1948.0,3,1,240,5,5,2,0,0,0,0,0,0,0,0,2,8,4,127000,160.625,10,2.0,3026.0,60
78,14,3,72.0,10778,1,3,3,0,4,0,19,2,2,2,2,4,5,1968,3,1,6,6,2,0.0,3,4,1,4,4,3,6,0,6,0,1768,1768,1,4,0,4,1768,0,0,1768,0,0,2,0,4,2,3,8,6,0,6,2005.0,1,0,0,3,3,2,0,0,0,0,0,0,0,6,4,8,4,136500,147.33333333333334,9,2.0,4420.0,42
79,8,4,60.0,10440,1,3,3,0,0,0,17,2,2,0,5,5,6,1910,1,1,13,14,2,0.0,3,4,2,4,4,3,6,0,6,0,440,440,1,2,1,4,682,548,0,1230,0,0,1,1,2,1,3,5,6,0,5,1966.0,3,2,440,5,5,2,74,0,128,0,0,0,0,7,3,8,4,110000,153.75,11,1.5,2900.0,99
80,9,3,100.0,13000,1,3,3,0,0,0,12,2,2,0,5,6,6,1968,1,1,12,13,1,576.0,3,2,1,2,4,3,5,448,6,0,448,896,1,4,1,4,1182,960,0,2142,0,0,2,1,4,1,2,8,6,1,1,1968.0,0,1,509,5,5,2,0,72,0,0,252,0,0,8,3,8,4,193500,178.5,12,2.5,5562.5,41
81,0,4,32.0,4500,1,3,3,0,2,0,11,2,2,4,2,6,5,1998,3,1,12,13,1,443.0,3,2,2,0,1,3,2,1201,6,0,36,1237,1,0,1,4,1337,0,0,1337,1,0,2,0,2,1,3,5,6,0,1,1998.0,0,2,405,5,5,2,0,199,0,0,0,0,0,5,0,8,4,153500,167.125,11,3.0,3938.0,8
82,4,3,78.0,10206,1,3,3,0,4,0,21,2,2,0,2,8,5,2007,1,1,12,13,3,468.0,3,4,2,2,4,3,2,33,6,0,1530,1563,1,0,1,4,1563,0,0,1563,0,0,2,0,3,1,2,6,6,1,1,2007.0,2,3,758,5,5,2,144,99,0,0,0,0,0,1,2,8,4,245000,173.66666666666666,13,2.0,4754.5,1
83,4,3,80.0,8892,1,0,3,0,4,0,12,2,2,0,2,5,5,1960,1,1,8,8,0,66.0,3,4,1,4,4,3,6,0,6,0,1065,1065,1,2,1,4,1065,0,0,1065,0,0,1,1,3,1,3,6,6,0,5,1974.0,3,2,461,5,5,2,74,0,0,0,0,0,0,9,1,0,4,126500,118.33333333333333,10,1.5,2959.0,47
84,12,3,77.07410665942749,8530,1,0,3,0,4,0,8,2,2,0,7,7,5,1995,1,1,6,6,1,22.0,3,4,2,2,4,3,6,0,6,0,384,384,1,2,1,4,804,670,0,1474,0,0,2,1,3,1,3,7,6,1,3,1995.0,0,2,400,5,5,2,120,72,0,0,0,0,700,7,3,8,4,168500,134.0,12,2.5,3362.0,14
85,9,3,121.0,16059,1,3,3,0,0,0,15,2,2,0,5,8,5,1991,3,1,6,6,1,284.0,2,4,1,2,4,3,6,0,6,0,1288,1288,1,0,1,4,1301,1116,0,2417,0,0,2,1,4,1,2,9,6,1,1,1991.0,3,2,462,5,5,2,127,82,0,0,0,0,0,6,0,8,4,260000,185.92307692307693,13,2.5,5993.0,15
86,9,3,122.0,11911,1,1,3,0,4,0,8,2,2,0,5,6,5,2005,1,1,12,13,2,0.0,2,4,2,2,4,0,6,0,6,0,684,684,1,0,1,4,684,876,0,1560,0,0,2,1,3,1,2,6,6,1,3,2005.0,0,2,400,5,5,2,100,38,0,0,0,0,0,5,3,8,4,174000,156.0,11,2.5,3662.0,4
87,1,1,40.0,3951,1,3,3,0,0,0,21,2,2,4,5,6,5,2009,1,1,12,13,3,76.0,2,4,2,2,4,0,6,0,6,0,612,612,1,0,1,4,612,612,0,1224,0,0,2,1,2,1,2,4,6,0,5,2009.0,2,2,528,5,5,2,0,234,0,0,0,0,0,8,3,6,5,164500,153.0,11,2.5,3094.0,0
88,8,0,105.0,8470,1,0,3,0,0,0,9,1,1,0,0,3,2,1915,3,1,9,10,2,0.0,1,1,1,4,0,3,6,0,6,0,1013,1013,1,4,0,4,1013,0,513,1526,0,0,1,0,2,1,1,6,6,0,6,2005.0,1,0,0,3,3,0,0,0,156,0,0,0,0,1,3,3,0,85000,190.75,5,1.0,3045.5,94
89,4,3,60.0,8070,1,3,3,0,4,0,5,2,2,0,2,4,5,1994,1,1,12,13,2,0.0,3,4,2,2,4,3,2,588,6,0,402,990,1,0,1,4,990,0,0,990,1,0,1,0,3,1,3,5,6,0,6,2005.0,1,0,0,3,3,2,0,0,0,0,0,0,0,10,1,8,4,123600,141.42857142857142,9,2.0,2475.0,13
90,4,3,60.0,7200,1,3,3,0,4,0,12,2,2,0,2,4,5,1950,1,1,3,14,2,0.0,3,4,3,3,2,4,4,0,4,0,0,0,1,4,1,0,1040,0,0,1040,0,0,1,0,2,1,3,4,6,0,5,1950.0,3,2,420,5,5,2,0,29,0,0,0,0,0,9,0,8,4,109900,173.33333333333334,9,1.0,2290.0,56
91,4,3,85.0,8500,1,3,3,0,4,0,12,2,2,0,2,5,3,1961,3,1,6,6,0,203.0,3,4,1,4,4,3,5,600,6,0,635,1235,1,4,1,4,1235,0,0,1235,0,0,1,0,2,1,3,6,6,0,1,1961.0,3,2,480,5,5,2,0,0,0,0,0,0,0,3,0,8,0,98600,154.375,8,1.0,3530.5,45
92,5,3,80.0,13360,1,0,1,0,4,0,6,2,2,0,2,5,7,1921,1,1,13,14,2,0.0,3,2,0,2,4,3,0,713,6,0,163,876,1,0,1,4,964,0,0,964,1,0,1,0,2,1,3,5,6,0,5,1921.0,3,2,432,5,5,2,0,0,44,0,0,0,0,10,3,8,4,163500,137.71428571428572,12,2.0,2582.0,88
93,3,0,60.0,7200,1,3,3,0,0,0,17,2,2,1,4,6,6,1910,3,1,8,8,2,0.0,3,4,0,4,0,2,5,1046,6,0,168,1214,2,0,0,4,1260,1031,0,2291,0,1,2,0,4,2,3,9,6,1,5,1900.0,3,2,506,5,5,2,0,0,0,0,99,0,0,2,1,8,4,133900,176.23076923076923,12,2.5,5442.0,97
94,9,3,69.0,9337,1,0,3,0,4,0,5,2,2,0,5,6,5,1997,1,1,12,13,2,0.0,3,2,2,2,4,3,2,648,6,0,176,824,1,0,1,4,905,881,0,1786,1,0,2,1,3,1,2,7,6,0,1,1997.0,2,2,684,5,5,2,0,162,0,0,0,0,0,7,1,8,4,204750,162.36363636363637,11,3.5,4326.0,10
95,9,3,85.74280218209125,9765,1,1,3,0,0,0,8,2,2,0,5,6,8,1993,1,1,12,13,1,68.0,0,2,2,2,1,3,0,310,6,0,370,680,1,2,1,4,680,790,0,1470,0,0,2,1,3,1,3,6,6,1,3,1993.0,0,2,420,5,5,2,232,63,0,0,0,0,480,6,3,8,4,185000,147.0,14,2.5,3558.0,16
96,4,3,78.0,10264,1,0,3,0,4,0,5,2,2,0,2,7,5,1999,1,1,12,13,1,183.0,2,4,2,2,4,0,0,1162,6,0,426,1588,1,0,1,4,1588,0,0,1588,0,0,2,0,3,1,2,6,6,0,1,1999.0,2,2,472,5,5,2,158,29,0,0,0,0,0,10,0,8,4,214000,176.44444444444446,12,2.0,4389.0,7
97,4,3,73.0,10921,1,3,1,0,4,0,7,2,2,0,2,4,5,1965,3,1,6,6,1,48.0,3,4,1,4,4,3,5,520,6,0,440,960,1,4,1,1,960,0,0,960,1,0,1,0,3,1,3,6,6,0,1,1965.0,0,1,432,5,5,1,120,0,0,0,0,0,0,7,1,8,4,94750,120.0,9,2.0,2664.0,42
98,5,3,85.0,10625,1,3,3,0,0,0,7,2,2,0,2,5,5,1920,1,1,13,14,2,0.0,3,4,0,4,4,3,0,108,6,0,350,458,1,1,0,4,835,0,0,835,0,0,1,0,2,1,3,5,6,0,2,1920.0,3,1,366,1,5,2,0,0,77,0,0,0,400,7,4,0,0,83000,119.28571428571429,10,1.0,2082.0,90
99,4,3,77.0,9320,1,0,3,0,4,0,12,2,2,0,2,4,5,1959,1,1,9,10,2,0.0,3,4,1,4,4,3,0,569,6,0,381,950,1,1,1,4,1225,0,0,1225,1,0,1,1,3,1,3,6,6,0,6,2005.0,1,0,0,3,3,2,352,0,0,0,0,0,400,0,4,8,4,128950,136.11111111111111,9,2.5,2925.0,51
100,4,3,73.75404369297283,10603,1,0,3,0,4,0,14,2,2,0,2,6,7,1977,1,1,9,10,1,28.0,3,4,2,4,4,2,0,1200,6,0,410,1610,1,2,1,4,1610,0,0,1610,1,0,2,0,3,1,2,6,6,2,1,1977.0,2,2,480,5,5,2,168,68,0,0,0,0,0,4,4,8,4,205000,178.88888888888889,13,3.0,4293.0,33
101,9,3,77.0,9206,1,3,3,0,4,0,20,2,2,0,5,6,5,1985,1,1,6,6,1,336.0,2,4,1,2,4,3,6,0,6,0,741,741,1,4,1,4,977,755,0,1732,0,0,2,1,3,1,2,7,6,1,1,1985.0,0,2,476,5,5,2,192,46,0,0,0,0,0,8,4,8,4,178000,157.45454545454547,11,2.5,4408.5,25
102,14,3,64.0,7018,1,3,0,0,4,0,20,2,2,2,2,5,5,1979,1,1,6,6,2,0.0,3,1,3,3,2,4,4,0,4,0,0,0,1,4,1,4,1535,0,0,1535,0,0,2,0,4,2,3,8,6,0,1,1979.0,3,2,410,5,5,2,0,0,0,0,0,0,0,8,3,8,2,118964,127.91666666666667,10,2.0,3275.0,30
103,4,3,94.0,10402,1,0,3,0,0,0,5,2,2,0,2,7,5,2009,1,1,12,13,2,0.0,3,4,2,2,4,3,6,0,6,0,1226,1226,1,0,1,4,1226,0,0,1226,0,0,2,0,3,1,2,6,6,0,1,2009.0,2,3,740,5,5,2,0,36,0,0,0,0,0,7,4,8,4,198900,136.22222222222223,12,2.0,3435.0,1
104,8,4,60.3122268531924,7758,1,3,3,0,0,0,9,2,2,0,0,7,4,1931,1,1,11,12,1,600.0,3,1,2,4,4,3,3,224,6,0,816,1040,1,0,1,1,1226,592,0,1818,0,0,1,1,4,1,3,7,6,2,5,1951.0,3,1,240,5,5,2,0,0,0,0,184,0,0,8,1,8,4,169500,181.8,11,1.5,4876.0,76
105,9,1,75.0,9375,1,3,3,0,4,0,21,2,2,0,5,8,5,2003,3,1,12,13,1,768.0,2,4,2,0,4,3,6,0,6,0,1053,1053,1,0,1,4,1053,939,0,1992,0,0,2,1,3,1,2,9,6,1,1,2003.0,2,2,648,5,5,2,140,45,0,0,0,0,0,10,2,8,4,250000,153.23076923076923,13,2.5,5602.5,5
106,5,4,60.0,10800,1,3,3,0,4,0,17,2,2,0,2,4,7,1885,4,1,12,13,2,0.0,3,4,0,1,4,3,6,0,6,0,641,641,1,2,1,4,1047,0,0,1047,0,0,1,0,2,1,3,6,6,0,5,1954.0,3,1,273,1,1,0,0,0,0,0,0,0,450,10,1,8,4,100000,130.875,11,1.0,2551.0,122
107,4,4,50.0,6000,1,3,3,0,4,0,17,2,2,0,2,5,5,1948,1,1,12,13,2,0.0,3,4,1,4,4,3,0,104,1,169,516,789,1,0,1,4,789,0,0,789,0,0,1,0,2,1,3,5,6,0,5,1948.0,3,1,250,5,5,2,0,0,0,0,0,0,0,6,2,8,5,115000,112.71428571428571,10,1.0,2097.5,60
108,8,4,85.0,8500,1,3,3,0,0,0,9,0,2,0,0,5,7,1919,1,1,5,5,2,0.0,3,4,1,4,4,3,6,0,6,0,793,793,2,4,0,1,997,520,0,1517,0,0,2,0,3,1,1,7,6,0,6,2005.0,1,0,0,3,3,0,0,0,144,0,0,0,0,10,1,8,4,115000,151.7,12,2.0,3430.5,88
109,4,3,105.0,11751,1,0,3,0,4,0,14,2,2,0,2,6,6,1977,3,1,9,10,1,480.0,3,4,1,2,4,3,1,705,6,0,1139,1844,1,0,1,4,1844,0,0,1844,0,0,2,0,3,1,3,7,6,1,1,1977.0,2,2,546,5,5,2,0,122,0,0,0,0,0,0,4,0,4,190000,184.4,12,2.0,5363.0,33
110,8,3,75.0,9525,1,3,3,0,4,0,7,2,2,0,0,6,4,1954,1,1,13,14,2,0.0,3,4,1,4,0,3,5,444,6,0,550,994,1,2,1,4,1216,639,0,1855,0,0,2,0,4,1,3,7,6,0,1,1954.0,3,1,325,5,5,2,182,0,0,0,0,0,0,1,0,8,4,136900,185.5,10,2.0,4369.5,52
111,12,3,61.856465886035004,7750,1,0,3,0,4,0,8,2,2,0,7,7,5,2000,1,1,12,13,2,0.0,3,4,2,2,4,3,2,250,6,0,134,384,1,0,1,4,774,656,0,1430,0,0,2,1,3,1,3,7,6,1,3,2000.0,0,2,400,5,5,2,180,0,0,0,0,0,0,6,4,8,4,180000,130.0,12,2.5,3252.0,10
112,9,3,77.0,9965,1,3,3,0,4,0,5,2,2,0,5,7,5,2007,1,1,12,13,3,220.0,2,4,2,0,4,0,2,984,6,0,280,1264,1,0,1,4,1282,1414,0,2696,1,0,2,1,4,1,0,10,6,1,3,2007.0,0,3,792,5,5,2,120,184,0,0,168,0,0,1,1,6,5,383970,192.57142857142858,12,3.5,6640.0,0
113,4,3,120.28366090663617,21000,1,3,0,0,0,0,6,2,2,0,2,6,5,1953,3,1,13,14,1,184.0,3,2,1,2,4,2,0,35,5,869,905,1809,1,4,1,4,2259,0,0,2259,1,0,2,0,3,1,2,7,6,2,2,1953.0,3,2,450,5,5,2,166,120,192,0,0,0,0,1,1,0,0,217000,225.9,11,3.0,5831.5,54
114,10,3,61.0,7259,1,0,3,0,4,1,6,2,2,0,5,6,8,1945,2,1,13,14,2,0.0,3,4,1,4,4,3,0,774,3,150,104,1028,1,0,1,4,1436,884,0,2320,1,0,2,1,3,1,2,9,6,1,5,1945.0,3,1,180,5,5,2,224,0,0,0,0,0,0,9,1,8,4,259500,178.46153846153845,14,3.5,5244.0,62
115,1,1,34.0,3230,1,3,3,0,0,0,21,2,2,4,5,6,5,1999,1,1,8,8,1,1129.0,3,4,2,2,4,3,2,419,6,0,310,729,1,2,1,4,729,729,0,1458,0,0,2,1,2,1,3,5,6,1,5,1999.0,3,2,440,5,5,2,0,32,0,0,0,0,0,8,1,8,4,176000,162.0,11,2.5,4629.5,8
116,4,3,79.71220395262475,11616,1,3,3,0,4,0,19,2,2,0,2,5,5,1962,1,1,13,14,1,116.0,3,4,1,4,4,3,3,170,1,670,252,1092,1,4,1,4,1092,0,0,1092,0,1,1,0,3,1,3,6,6,1,1,1962.0,3,1,288,5,5,2,0,20,144,0,0,0,0,11,3,8,4,139000,136.5,10,1.5,2990.0,47
117,4,3,74.0,8536,1,3,3,0,0,0,7,2,2,0,2,5,5,2006,1,1,12,13,2,0.0,3,4,2,2,4,3,6,0,6,0,1125,1125,1,2,1,4,1125,0,0,1125,0,0,1,1,2,1,3,5,6,0,1,2007.0,3,2,430,5,5,2,80,64,0,0,0,0,0,6,1,6,5,155000,140.625,10,1.5,3027.5,1
118,9,3,90.0,12376,1,3,3,0,0,0,20,2,2,0,5,7,5,1990,3,1,9,10,2,0.0,3,4,2,2,4,2,2,1470,6,0,203,1673,1,2,1,4,1699,1523,0,3222,1,0,3,0,5,1,2,11,6,2,1,1990.0,3,3,594,5,5,2,367,0,0,0,0,0,0,7,4,8,4,320000,214.8,12,4.0,7577.5,20
119,9,3,65.0,8461,1,3,3,0,4,0,5,2,2,0,5,6,5,2005,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0,6,0,728,728,1,0,1,4,728,728,0,1456,0,0,2,1,3,1,2,8,6,1,1,2005.0,0,2,390,5,5,2,0,24,0,0,0,0,0,9,0,6,5,163990,121.33333333333333,11,2.5,3471.0,1
120,12,3,79.09783017751883,21453,1,0,2,0,1,2,4,2,2,0,7,6,5,1969,0,3,9,10,2,0.0,3,4,1,4,4,1,0,938,6,0,0,938,1,0,1,4,988,0,0,988,1,0,1,0,1,1,3,4,6,2,1,1969.0,3,2,540,5,5,2,0,130,0,130,0,0,0,1,0,8,4,180000,164.66666666666666,11,2.0,2715.0,37
121,8,4,50.0,6060,1,3,3,0,4,0,9,2,2,0,0,4,5,1939,1,1,0,0,2,0.0,3,4,2,4,4,3,6,0,6,0,732,732,1,2,1,4,772,351,0,1123,0,0,1,0,3,1,3,4,6,0,5,1979.0,3,1,264,5,5,1,0,0,140,0,0,0,0,8,1,8,4,100000,187.16666666666666,9,1.0,2744.0,68
122,4,3,75.0,9464,1,3,3,0,0,0,12,2,2,0,2,6,7,1958,3,1,8,8,1,135.0,3,2,1,4,4,3,1,570,6,0,510,1080,1,2,1,4,1080,0,0,1080,0,0,1,0,3,1,3,5,6,0,1,1958.0,3,1,288,5,5,2,0,0,0,0,130,0,0,8,2,8,4,136000,154.28571428571428,13,1.0,2979.0,50
123,0,3,55.0,7892,1,3,3,0,4,0,20,2,2,4,2,6,5,1993,1,1,9,10,2,0.0,2,4,2,2,4,3,2,300,6,0,899,1199,1,0,1,4,1199,0,0,1199,0,0,2,0,2,1,2,5,6,0,1,1993.0,2,2,530,5,5,2,0,63,0,0,0,0,0,5,2,8,4,153900,149.875,11,2.0,3262.5,15
124,4,3,48.0,17043,1,0,3,0,1,0,14,2,2,0,2,6,5,1979,1,1,6,6,2,0.0,3,2,1,2,0,3,6,0,6,0,1362,1362,1,4,1,4,1586,0,0,1586,0,0,2,0,3,1,3,7,6,1,1,1979.0,3,2,435,5,5,2,192,0,0,0,0,0,0,0,3,8,4,181000,158.6,11,2.0,4070.5,30
125,3,4,60.0,6780,1,3,3,0,4,0,9,2,2,1,0,6,8,1935,1,1,13,14,2,0.0,3,1,1,4,4,0,2,490,6,0,30,520,1,2,0,4,520,0,234,754,1,0,1,0,2,1,3,5,6,0,6,2005.0,1,0,0,3,3,0,53,0,0,0,0,0,0,8,0,8,4,84500,107.71428571428571,14,2.0,1534.0,71
126,0,3,44.04771288622362,4928,1,0,3,0,4,0,13,2,2,4,2,6,5,1976,1,1,9,10,2,0.0,3,4,1,2,4,3,0,120,6,0,958,1078,1,4,1,4,958,0,0,958,0,0,2,0,2,1,3,5,6,1,1,1977.0,2,2,440,5,5,2,0,205,0,0,0,0,0,4,1,8,4,128000,119.75,11,2.0,2675.0,31
127,7,4,55.0,4388,1,0,0,0,4,0,17,1,2,0,1,5,7,1930,1,1,14,14,2,0.0,3,2,0,4,4,3,3,116,6,0,556,672,1,0,1,4,840,0,0,840,0,0,1,0,3,1,3,5,6,1,6,2005.0,1,0,0,3,3,0,0,0,0,0,0,0,0,8,1,8,4,87000,120.0,12,1.0,2016.0,77
128,9,3,69.0,7590,1,3,3,0,4,0,12,4,2,0,5,6,5,1966,1,1,12,13,1,266.0,3,4,1,4,4,3,1,512,6,0,148,660,1,4,1,4,660,688,0,1348,0,0,1,1,3,1,3,6,6,1,1,1966.0,2,2,453,5,5,2,188,108,0,0,0,0,0,9,0,8,4,155000,149.77777777777777,11,1.5,3518.5,40
129,4,3,69.0,8973,1,3,3,0,4,0,12,2,2,0,2,5,7,1958,1,1,9,10,1,85.0,3,4,1,4,4,3,5,567,1,28,413,1008,1,4,1,0,1053,0,0,1053,0,1,1,1,3,1,0,6,6,0,0,1998.0,2,2,750,5,5,2,0,80,0,180,0,0,0,9,0,8,0,150000,117.0,12,2.0,3070.0,48
130,9,3,88.0,14200,1,3,3,0,0,0,12,2,2,0,5,7,6,1966,1,1,8,8,1,309.0,3,4,1,4,4,3,5,445,6,0,479,924,1,0,1,4,1216,941,0,2157,0,0,2,1,4,1,2,8,6,2,1,1966.0,0,2,487,5,5,2,105,66,0,0,0,0,0,7,0,8,4,226000,179.75,13,2.5,5328.5,40
131,9,3,98.16375176056827,12224,1,0,3,0,0,0,8,2,2,0,5,6,5,2000,1,1,12,13,1,40.0,2,4,2,2,4,3,2,695,6,0,297,992,1,0,1,4,1022,1032,0,2054,1,0,2,1,3,1,2,7,6,1,3,2000.0,2,2,390,5,5,2,24,48,0,0,0,0,0,9,3,8,4,244000,186.72727272727272,11,3.5,4839.0,9
132,4,3,75.0,7388,1,3,3,0,0,0,12,2,2,0,2,5,6,1959,1,1,8,8,2,0.0,3,4,1,4,4,3,5,405,6,0,658,1063,1,2,1,4,1327,0,0,1327,1,0,1,0,3,1,2,7,6,0,5,1974.0,3,2,624,5,5,2,0,0,0,0,0,0,0,9,1,8,4,150750,147.44444444444446,11,2.0,3497.5,48
133,4,3,60.70899019837194,6853,1,0,3,0,4,0,23,2,2,0,2,8,5,2001,1,1,12,13,1,136.0,2,4,2,0,4,3,2,1005,6,0,262,1267,1,0,1,4,1296,0,0,1296,1,0,2,0,2,1,2,6,6,0,1,2001.0,0,2,471,5,5,2,192,25,0,0,0,0,0,8,3,8,4,220000,144.0,13,3.0,3597.0,8
134,4,3,78.0,10335,1,0,3,0,4,0,19,2,2,0,2,5,6,1968,1,1,9,10,2,0.0,3,4,1,4,4,3,5,570,6,0,891,1461,1,2,1,4,1721,0,0,1721,0,0,2,1,3,1,3,7,2,1,1,1968.0,2,2,440,5,5,2,0,96,180,0,0,0,0,9,0,8,4,180000,156.45454545454547,11,2.5,4392.5,38
135,4,3,80.0,10400,1,3,3,0,4,0,14,2,2,0,2,7,6,1970,3,1,9,10,1,288.0,3,4,2,4,4,3,6,0,6,0,1304,1304,1,2,1,4,1682,0,0,1682,0,0,2,0,3,1,3,7,6,1,1,1970.0,3,2,530,5,5,2,98,0,0,0,0,0,0,7,2,8,4,174000,168.2,13,2.0,4569.0,38
136,4,3,101.20188251524111,10355,1,0,3,0,0,0,12,2,2,0,2,5,5,1967,1,1,8,8,1,196.0,3,4,1,4,4,3,1,695,6,0,519,1214,1,4,1,4,1214,0,0,1214,0,0,2,0,3,1,3,5,6,1,1,1967.0,2,1,318,5,5,2,0,111,0,0,0,0,0,9,1,8,4,143000,151.75,10,2.0,3390.0,40
137,14,3,82.0,11070,1,3,3,0,4,0,11,2,2,2,2,7,5,1988,1,1,12,13,1,70.0,3,4,1,4,4,3,6,0,6,0,1907,1907,1,2,1,4,1959,0,0,1959,0,0,3,0,5,2,3,9,6,0,0,1989.0,3,3,766,5,5,2,0,0,0,0,0,0,0,9,0,8,3,171000,139.92857142857142,12,3.0,5324.5,18
138,9,3,73.0,9066,1,0,3,0,4,0,5,2,2,0,5,8,5,1999,1,1,12,13,1,320.0,2,4,2,2,4,2,2,668,6,0,336,1004,1,0,1,4,1004,848,0,1852,0,0,2,1,3,1,2,7,6,2,1,1999.0,0,3,660,5,5,2,224,106,0,0,0,0,0,3,2,8,4,230000,168.36363636363637,13,2.5,4856.0,9
139,9,3,65.0,15426,1,0,3,0,4,0,5,2,2,0,5,6,5,1997,1,1,12,13,2,0.0,3,4,2,2,4,3,2,821,6,0,107,928,1,0,1,4,928,836,0,1764,1,0,2,1,3,1,2,7,6,0,1,1997.0,2,2,470,5,5,2,276,99,0,0,0,0,0,10,3,8,4,231500,160.36363636363637,11,3.5,4227.0,12
140,4,3,70.0,10500,1,3,3,0,2,0,12,2,2,0,2,4,5,1971,1,1,6,6,2,0.0,3,4,1,4,4,3,0,432,6,0,432,864,1,4,1,4,864,0,0,864,0,0,1,0,3,1,3,5,6,1,6,2005.0,1,0,0,3,3,2,0,0,0,0,0,0,0,6,4,4,4,115000,123.42857142857143,9,1.0,2160.0,39
141,4,3,78.0,11645,1,3,3,0,4,0,5,2,2,0,2,7,5,2005,1,1,12,13,2,0.0,2,4,2,2,4,0,2,1300,6,0,434,1734,1,0,1,4,1734,0,0,1734,1,0,2,0,3,1,2,7,6,0,1,2005.0,0,2,660,5,5,2,160,24,0,0,0,0,0,0,0,8,4,260000,173.4,12,3.0,4665.0,1
142,8,3,71.0,8520,1,3,3,0,0,0,12,0,2,0,0,5,4,1952,1,1,3,14,2,0.0,3,1,1,4,4,3,5,507,6,0,403,910,1,1,1,4,910,475,0,1385,0,0,2,0,4,1,3,6,6,0,5,2000.0,3,2,720,5,5,2,0,0,0,0,0,0,0,8,4,8,4,166000,153.88888888888889,9,2.0,3585.0,58
