,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
361,2,0,5,2,45.0,1,0.0,0.0,0.0,0.0,0.0,0
362,2,1,3,2,22.0,1,28.0,420.0,36.0,6011.0,3.0,1
363,2,1,3,2,30.0,0,1056.0,0.0,0.0,0.0,0.0,1
364,2,1,3,2,30.0,1,1770.0,0.0,0.0,13.0,0.0,1
365,0,0,3,0,32.0,0,0.0,0.0,0.0,0.0,0.0,0
366,2,1,3,2,43.0,0,353.0,896.0,0.0,0.0,2.0,0
367,0,1,5,0,17.0,1,177.0,458.0,0.0,310.0,7.0,1
368,0,1,6,2,23.0,1,225.0,21.0,0.0,0.0,1699.0,1
369,0,1,5,2,20.0,1,0.0,465.0,0.0,5.0,223.0,1
370,0,0,6,2,39.0,1,0.0,0.0,0.0,0.0,0.0,1
371,2,1,4,2,35.0,1,1134.0,113.0,52.0,0.0,0.0,1
372,2,1,5,2,31.0,1,0.0,0.0,1116.0,2.0,0.0,1
373,0,1,5,0,21.0,1,0.0,150.0,0.0,567.0,0.0,1
374,0,1,5,2,16.0,1,691.0,0.0,101.0,140.0,0.0,1
375,1,1,2,2,60.0,1,0.0,7255.0,5952.0,1537.0,0.0,0
376,0,1,5,2,18.0,1,0.0,157.0,0.0,352.0,60.0,1
377,0,0,6,2,42.0,1,0.0,0.0,0.0,0.0,0.0,1
378,1,0,1,0,68.0,1,0.0,0.0,0.0,0.0,0.0,0
379,1,1,1,0,22.0,1,0.0,1170.0,0.0,5467.0,1241.0,1
380,1,0,1,2,59.0,1,0.0,0.0,0.0,0.0,0.0,0
381,1,1,1,2,29.0,1,8.0,3584.0,0.0,13.0,57.0,0
382,2,1,5,2,37.0,1,1094.0,2.0,26.0,34.0,1.0,1
383,2,0,5,2,3.0,1,0.0,0.0,0.0,0.0,0.0,0
384,2,0,5,2,31.0,1,0.0,0.0,0.0,0.0,0.0,0
385,1,1,4,2,31.0,1,417.0,458.0,7185.0,562.0,792.0,0
386,1,1,2,2,29.0,1,0.0,4118.0,0.0,715.0,3139.0,0
387,1,1,0,0,20.0,1,2.0,10116.0,0.0,2.0,225.0,0
388,1,0,0,0,46.0,1,0.0,0.0,0.0,0.0,0.0,0
389,0,1,5,2,29.0,1,0.0,1026.0,0.0,16.0,0.0,0
390,2,0,5,2,43.0,1,0.0,0.0,0.0,0.0,0.0,0
391,2,1,5,2,17.0,1,1483.0,10.0,0.0,0.0,0.0,1
392,1,1,1,0,27.0,1,0.0,0.0,0.0,0.0,0.0,0
393,1,1,1,2,47.0,1,4.0,891.0,0.0,2962.0,3656.0,1
394,2,0,5,2,45.0,1,0.0,0.0,0.0,0.0,0.0,0
395,0,0,6,2,17.0,1,0.0,0.0,0.0,0.0,0.0,0
396,0,1,6,0,10.0,1,0.0,0.0,0.0,0.0,0.0,0
397,0,1,6,1,56.0,1,46.0,11.0,0.0,622.0,0.0,1
398,0,1,5,2,39.0,1,382.0,0.0,22.0,467.0,0.0,1
399,0,1,5,1,40.0,1,7.0,0.0,840.0,26.0,0.0,1
400,1,0,1,2,40.0,1,225.0,0.0,0.0,0.0,0.0,0
401,1,1,2,0,34.0,1,225.0,5637.0,45.0,1936.0,56.0,1
402,0,1,5,0,32.0,1,0.0,0.0,0.0,722.0,0.0,1
403,0,1,5,2,35.0,1,7.0,1043.0,0.0,0.0,0.0,1
404,2,1,3,2,32.0,0,2484.0,429.0,102.0,0.0,0.0,1
405,0,1,5,2,26.0,0,1869.0,0.0,136.0,0.0,0.0,1
406,0,1,5,2,25.0,1,1352.0,0.0,0.0,24.0,799.0,1
407,0,1,4,2,26.0,1,0.0,0.0,0.0,77.0,715.0,1
408,1,0,1,0,22.0,1,0.0,0.0,0.0,0.0,0.0,0
409,0,1,5,2,22.0,1,9.0,0.0,795.0,0.0,0.0,0
410,0,1,4,2,24.0,1,757.0,0.0,0.0,32.0,0.0,1
411,0,0,6,1,32.0,1,0.0,0.0,0.0,0.0,0.0,0
412,0,0,6,2,11.0,1,0.0,0.0,0.0,0.0,0.0,0
413,2,0,4,2,22.0,1,0.0,0.0,0.0,0.0,0.0,0
414,1,0,1,2,19.0,1,0.0,0.0,0.0,0.0,0.0,0
415,1,0,5,0,34.0,1,0.0,0.0,0.0,0.0,0.0,0
416,1,0,1,2,74.0,1,0.0,0.0,0.0,0.0,0.0,0
417,1,1,1,0,28.0,0,5.0,4288.0,0.0,745.0,5.0,0
418,1,0,1,2,42.0,1,0.0,0.0,0.0,0.0,0.0,0
419,1,0,1,2,43.0,1,0.0,0.0,0.0,0.0,0.0,0
420,0,1,5,2,55.0,1,210.0,185.0,188.0,59.0,73.0,1
421,0,1,6,1,19.0,1,0.0,0.0,747.0,26.0,0.0,0
422,0,0,6,2,6.0,1,0.0,0.0,0.0,0.0,0.0,1
423,0,1,6,2,7.0,1,0.0,0.0,0.0,0.0,0.0,1
424,1,0,3,0,28.0,1,0.0,0.0,0.0,0.0,0.0,0
425,0,1,5,2,15.0,1,2156.0,0.0,0.0,59.0,2.0,1
426,0,0,6,1,24.0,1,0.0,0.0,0.0,0.0,0.0,0
427,0,1,4,1,31.0,1,0.0,869.0,0.0,0.0,0.0,0
428,0,1,5,2,22.0,1,0.0,70.0,182.0,612.0,20.0,0
429,0,1,6,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0
430,0,0,6,2,50.0,1,0.0,0.0,0.0,0.0,0.0,1
431,2,1,5,2,34.0,1,865.0,0.0,257.0,311.0,35.0,1
432,2,1,5,2,14.0,1,928.0,852.0,81.0,0.0,0.0,1
433,0,1,4,2,19.0,1,4.0,10.0,0.0,1178.0,428.0,1
434,0,1,4,2,29.0,1,0.0,654.0,22.0,146.0,4.0,0
435,0,1,5,2,36.0,1,0.0,0.0,863.0,1.0,1.0,1
436,0,0,5,2,34.0,1,0.0,0.0,0.0,0.0,0.0,1
437,2,0,5,0,25.0,1,0.0,0.0,0.0,0.0,305.0,0
438,0,0,5,2,36.0,1,0.0,0.0,0.0,0.0,0.0,0
439,1,1,1,2,16.0,1,0.0,45.0,2.0,5183.0,170.0,1
440,1,1,1,0,30.0,1,0.0,7972.0,0.0,0.0,4.0,0
441,0,1,5,1,37.0,1,0.0,10.0,544.0,9.0,299.0,1
442,0,0,6,0,15.0,1,0.0,0.0,0.0,0.0,0.0,0
443,0,1,4,2,36.0,1,0.0,0.0,38.0,9.0,943.0,1
444,2,1,5,1,27.0,1,225.0,6.0,145.0,144.0,0.0,1
445,2,0,5,2,27.0,1,0.0,0.0,0.0,0.0,0.0,0
446,2,0,5,2,12.0,1,0.0,0.0,0.0,0.0,0.0,0
447,0,1,4,2,22.0,1,0.0,5.0,0.0,1619.0,0.0,1
448,0,1,6,2,27.0,1,225.0,34.0,23.0,0.0,275.0,1
449,0,0,6,2,13.0,1,0.0,0.0,0.0,0.0,0.0,0
450,0,1,4,2,27.0,1,0.0,118.0,0.0,5.0,665.0,1
451,0,1,5,2,28.0,1,0.0,14.0,0.0,0.0,615.0,1
452,1,1,1,0,21.0,1,0.0,33.0,0.0,3348.0,55.0,1
453,1,1,2,2,39.0,1,172.0,1794.0,12.0,4303.0,246.0,1
454,0,0,6,1,28.0,1,0.0,0.0,174.0,0.0,0.0,1
455,0,0,6,2,14.0,1,0.0,0.0,0.0,0.0,0.0,0
456,1,0,5,0,27.0,1,0.0,458.0,0.0,0.0,0.0,0
457,1,0,1,0,46.0,1,0.0,0.0,0.0,311.0,0.0,0
458,2,0,5,0,27.0,1,0.0,0.0,0.0,0.0,0.0,0
459,2,1,4,2,21.0,1,0.0,0.0,0.0,0.0,0.0,1
460,2,1,3,0,21.0,1,513.0,0.0,1749.0,82.0,0.0,0
461,1,1,4,2,42.0,1,0.0,929.0,967.0,311.0,481.0,1
462,2,1,5,2,22.0,1,10.0,0.0,817.0,471.0,0.0,1
463,2,1,5,2,10.0,1,0.0,0.0,0.0,0.0,0.0,0
464,2,1,5,2,43.0,1,1821.0,0.0,47.0,29.0,0.0,1
465,2,1,4,2,42.0,1,1246.0,35.0,16.0,0.0,0.0,1
466,1,0,1,0,18.0,1,0.0,0.0,0.0,0.0,0.0,0
467,1,0,1,0,54.0,1,0.0,0.0,0.0,0.0,0.0,0
468,1,0,1,2,24.0,1,0.0,0.0,0.0,0.0,0.0,0
469,1,1,1,2,64.0,1,0.0,1737.0,11.0,401.0,752.0,1
470,1,0,1,0,18.0,1,0.0,0.0,0.0,0.0,0.0,0
471,0,0,1,0,53.0,1,0.0,0.0,0.0,0.0,0.0,0
472,2,0,5,2,23.0,1,0.0,0.0,0.0,0.0,0.0,0
473,0,1,6,2,39.0,1,0.0,0.0,0.0,0.0,0.0,0
474,1,1,2,2,59.0,1,0.0,16521.0,0.0,323.0,0.0,0
475,1,1,3,0,32.0,1,0.0,5755.0,0.0,59.0,122.0,0
476,1,0,3,2,55.0,1,0.0,0.0,0.0,0.0,0.0,0
477,0,0,6,1,21.0,1,0.0,0.0,0.0,0.0,0.0,0
478,1,0,1,2,50.0,1,0.0,0.0,0.0,0.0,0.0,0
479,1,1,0,0,55.0,1,113.0,2492.0,41.0,0.0,2376.0,1
480,0,1,5,2,29.0,1,1445.0,0.0,1.0,2.0,73.0,1
481,0,0,5,2,35.0,1,0.0,0.0,0.0,0.0,0.0,0
482,0,0,6,2,29.0,1,0.0,0.0,0.0,0.0,0.0,0
483,0,1,6,2,55.0,1,62.0,458.0,0.0,0.0,305.0,1
484,0,1,4,2,23.0,1,39.0,263.0,0.0,0.0,305.0,0
485,0,1,4,2,42.0,1,0.0,0.0,750.0,0.0,156.0,1
486,0,1,4,2,35.0,1,553.0,213.0,1733.0,0.0,6.0,0
487,0,0,5,2,47.0,1,0.0,0.0,0.0,0.0,0.0,0
488,2,1,5,0,29.0,1,1172.0,11.0,3.0,0.0,4.0,1
489,2,0,5,2,34.0,1,0.0,0.0,0.0,0.0,0.0,0
490,1,1,2,2,46.0,1,0.0,1119.0,0.0,3427.0,6595.0,1
491,0,0,6,1,26.0,1,0.0,0.0,0.0,0.0,0.0,1
492,0,0,6,0,1.0,1,0.0,0.0,0.0,0.0,0.0,1
493,0,0,6,0,29.0,1,0.0,0.0,0.0,0.0,0.0,0
494,2,1,3,2,33.0,1,20.0,0.0,384.0,557.0,0.0,1
495,1,1,1,2,34.0,1,98.0,715.0,29.0,5732.0,1902.0,1
496,1,1,1,2,49.0,1,3573.0,1308.0,316.0,641.0,25.0,1
497,0,1,6,2,22.0,1,0.0,5.0,0.0,320.0,352.0,1
498,0,1,5,2,28.0,1,0.0,1073.0,0.0,0.0,5.0,0
499,1,0,2,2,29.0,1,0.0,0.0,174.0,0.0,0.0,0
500,1,0,2,0,36.0,1,0.0,0.0,0.0,0.0,0.0,0
501,0,0,2,0,30.0,1,0.0,0.0,0.0,0.0,0.0,0
502,1,0,2,2,49.0,1,0.0,0.0,0.0,0.0,0.0,0
503,1,1,2,2,38.0,1,0.0,1793.0,479.0,9.0,4987.0,1
504,2,0,5,2,31.0,1,0.0,0.0,0.0,0.0,0.0,0
505,0,1,5,2,17.0,1,1471.0,0.0,0.0,45.0,16.0,1
506,0,1,6,2,26.0,1,9.0,0.0,0.0,0.0,878.0,1
507,0,1,5,2,23.0,1,59.0,0.0,0.0,681.0,0.0,1
508,0,1,5,0,24.0,1,930.0,691.0,838.0,0.0,0.0,1
509,0,1,5,2,23.0,1,0.0,15.0,831.0,16.0,3.0,1
510,0,1,4,2,24.0,1,0.0,86.0,704.0,0.0,1.0,0
511,2,1,3,1,32.0,1,666.0,0.0,0.0,252.0,1.0,0
512,2,0,5,2,43.0,1,0.0,0.0,0.0,0.0,0.0,0
513,0,1,5,2,23.0,1,13.0,12.0,0.0,762.0,0.0,0
514,0,1,6,2,42.0,1,126.0,0.0,266.0,445.0,12.0,1
515,1,0,2,0,29.0,1,0.0,0.0,0.0,0.0,0.0,0
516,1,0,2,2,40.0,1,0.0,0.0,0.0,0.0,0.0,0
517,1,1,2,2,37.0,1,0.0,6506.0,0.0,764.0,0.0,0
518,1,0,2,0,61.0,1,0.0,0.0,0.0,0.0,0.0,0
519,1,1,2,2,33.0,1,0.0,165.0,1.0,2525.0,0.0,1
520,0,1,5,2,19.0,1,0.0,1428.0,0.0,1.0,19.0,0
521,0,1,5,1,21.0,1,0.0,12.0,580.0,0.0,79.0,1
522,0,1,6,2,4.0,1,0.0,0.0,0.0,0.0,0.0,1
523,0,1,6,1,12.0,1,0.0,0.0,0.0,0.0,0.0,0
524,0,1,5,2,44.0,1,1440.0,293.0,74.0,32.0,0.0,0
525,0,1,6,2,22.0,1,0.0,0.0,332.0,442.0,0.0,1
526,2,1,5,0,33.0,1,840.0,642.0,402.0,21.0,0.0,1
527,1,0,1,0,32.0,1,0.0,0.0,0.0,0.0,0.0,0
528,1,0,1,2,28.0,1,0.0,0.0,0.0,0.0,0.0,0
529,1,1,1,2,28.0,1,0.0,410.0,2.0,1354.0,3695.0,1
530,2,1,5,2,31.0,1,697.0,0.0,612.0,0.0,0.0,1
531,2,0,4,2,13.0,1,0.0,0.0,0.0,0.0,0.0,0
532,0,0,6,2,14.0,1,0.0,0.0,0.0,0.0,0.0,0
533,1,1,3,2,33.0,1,1908.0,33.0,0.0,1.0,4.0,1
534,1,0,3,0,29.0,1,0.0,0.0,0.0,0.0,305.0,0
535,0,1,5,2,23.0,1,0.0,334.0,310.0,0.0,0.0,0
536,1,1,2,2,36.0,0,530.0,5085.0,1.0,146.0,872.0,0
537,1,0,2,0,22.0,1,0.0,0.0,0.0,0.0,0.0,0
538,1,0,2,2,19.0,1,0.0,0.0,0.0,0.0,0.0,1
539,1,0,2,2,42.0,1,0.0,0.0,0.0,0.0,0.0,0
540,1,0,2,2,30.0,1,0.0,0.0,0.0,0.0,305.0,0
541,1,0,2,0,16.0,1,0.0,0.0,0.0,0.0,0.0,0
542,1,1,2,2,55.0,1,0.0,1542.0,0.0,1814.0,1568.0,1
543,1,0,2,2,55.0,1,0.0,0.0,0.0,0.0,0.0,0
544,0,1,5,2,19.0,1,1911.0,0.0,21.0,854.0,0.0,1
545,0,1,5,2,29.0,1,14.0,809.0,25.0,54.0,305.0,1
546,1,0,4,2,18.0,1,0.0,0.0,0.0,0.0,0.0,0
547,0,1,5,2,21.0,1,0.0,458.0,625.0,110.0,0.0,1
548,0,1,6,2,65.0,1,0.0,0.0,521.0,105.0,0.0,1
549,0,1,5,2,55.0,1,53.0,790.0,37.0,0.0,0.0,0
550,0,1,6,2,50.0,1,225.0,233.0,0.0,0.0,0.0,1
551,0,0,6,2,49.0,1,0.0,0.0,0.0,0.0,0.0,0
552,0,1,4,2,22.0,1,0.0,0.0,601.0,183.0,4.0,1
553,2,0,5,2,33.0,1,0.0,0.0,0.0,0.0,0.0,0
554,2,0,5,2,3.0,1,0.0,0.0,0.0,0.0,0.0,0
555,2,0,5,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0
556,2,0,5,2,33.0,1,0.0,0.0,0.0,0.0,0.0,0
557,2,0,5,2,48.0,1,0.0,0.0,0.0,0.0,0.0,0
558,2,0,5,2,5.0,1,0.0,0.0,0.0,0.0,0.0,0
559,2,1,3,2,23.0,1,2648.0,0.0,1092.0,0.0,0.0,1
560,1,0,3,2,53.0,1,0.0,0.0,0.0,0.0,0.0,0
561,2,1,5,2,18.0,1,5.0,25.0,616.0,0.0,1042.0,1
562,0,0,6,1,20.0,1,0.0,0.0,0.0,0.0,0.0,1
563,0,1,4,2,23.0,1,234.0,1.0,551.0,0.0,1.0,1
564,0,1,6,2,48.0,1,801.0,2.0,0.0,1.0,973.0,1
565,0,0,6,1,19.0,1,0.0,0.0,0.0,0.0,0.0,1
566,2,1,3,2,29.0,1,43.0,152.0,182.0,1.0,2005.0,1
567,0,1,6,0,9.0,1,0.0,0.0,0.0,0.0,0.0,1
568,0,1,4,2,24.0,1,225.0,4.0,0.0,670.0,113.0,1
569,2,1,5,2,46.0,1,21.0,0.0,2155.0,422.0,305.0,0
570,0,0,6,2,23.0,1,0.0,0.0,0.0,0.0,0.0,0
571,0,0,6,2,21.0,1,0.0,0.0,0.0,0.0,0.0,1
572,0,0,6,2,19.0,1,0.0,0.0,174.0,0.0,305.0,1
573,2,1,5,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0
574,2,1,5,2,4.0,1,0.0,458.0,0.0,0.0,0.0,0
575,2,1,5,2,26.0,1,1252.0,0.0,46.0,124.0,6.0,1
576,2,0,5,2,9.0,1,0.0,0.0,0.0,0.0,0.0,0
577,1,1,2,2,24.0,1,0.0,3385.0,826.0,9.0,793.0,0
578,2,0,5,2,24.0,1,0.0,0.0,0.0,0.0,0.0,0
579,2,1,4,2,25.0,1,0.0,0.0,0.0,0.0,0.0,1
580,2,0,5,2,21.0,1,0.0,0.0,0.0,0.0,0.0,0
581,0,1,5,2,21.0,1,0.0,0.0,12.0,0.0,747.0,1
582,1,1,2,2,37.0,1,27.0,654.0,10.0,881.0,9568.0,1
583,1,1,2,0,44.0,1,434.0,3113.0,19.0,311.0,892.0,1
584,1,1,2,2,43.0,1,4.0,1111.0,118.0,1852.0,305.0,1
585,0,1,6,2,7.0,1,0.0,0.0,0.0,0.0,0.0,0
586,2,1,5,2,33.0,1,149.0,0.0,174.0,0.0,109.0,1
587,0,1,5,2,24.0,1,0.0,458.0,229.0,502.0,5.0,1
588,0,0,6,1,31.0,1,0.0,0.0,0.0,0.0,0.0,0
589,1,0,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,0
590,0,1,6,2,34.0,1,0.0,0.0,0.0,311.0,0.0,0
591,0,0,6,2,58.0,1,0.0,0.0,0.0,0.0,0.0,1
592,0,1,6,2,7.0,1,0.0,0.0,0.0,0.0,0.0,0
593,0,0,6,0,3.0,1,0.0,0.0,0.0,0.0,0.0,0
594,0,1,6,0,21.0,1,0.0,0.0,908.0,49.0,0.0,0
595,0,1,5,1,21.0,1,1.0,368.0,0.0,0.0,388.0,1
596,1,0,2,2,39.0,1,0.0,0.0,0.0,0.0,0.0,0
597,1,0,2,0,43.0,1,0.0,0.0,0.0,0.0,0.0,0
598,0,0,6,2,22.0,1,0.0,0.0,0.0,0.0,0.0,0
599,0,1,5,2,44.0,1,103.0,0.0,18.0,1197.0,1.0,0
600,0,1,6,2,38.0,1,0.0,0.0,0.0,1018.0,0.0,1
601,2,0,5,2,32.0,1,0.0,0.0,0.0,0.0,0.0,0
602,2,0,5,2,55.0,1,0.0,0.0,0.0,0.0,0.0,0
603,2,1,3,1,31.0,0,629.0,0.0,0.0,150.0,0.0,1
604,0,1,5,2,39.0,1,0.0,1496.0,0.0,140.0,383.0,1
605,0,1,6,2,35.0,1,0.0,1778.0,0.0,0.0,0.0,0
606,0,1,4,2,37.0,1,614.0,0.0,50.0,11.0,319.0,1
607,0,1,5,0,13.0,1,0.0,7.0,0.0,339.0,359.0,1
608,0,1,5,2,21.0,1,0.0,0.0,7.0,675.0,0.0,1
609,2,1,4,2,20.0,1,0.0,0.0,0.0,0.0,0.0,1
610,1,0,1,0,20.0,1,0.0,0.0,0.0,0.0,0.0,0
611,0,1,5,2,63.0,1,0.0,123.0,956.0,25.0,305.0,0
612,0,1,5,2,36.0,1,2.0,0.0,0.0,1958.0,19.0,1
613,1,1,2,0,29.0,1,0.0,3344.0,0.0,118.0,972.0,0
614,1,1,2,0,36.0,1,0.0,4967.0,82.0,1517.0,575.0,0
615,1,1,2,2,79.0,1,0.0,0.0,0.0,2210.0,2.0,1
616,1,0,2,0,30.0,1,0.0,0.0,0.0,0.0,0.0,0
617,1,0,2,0,30.0,1,0.0,0.0,0.0,0.0,0.0,0
618,2,1,5,2,19.0,1,1019.0,266.0,141.0,0.0,0.0,0
619,1,0,4,2,33.0,1,0.0,0.0,0.0,0.0,0.0,0
620,0,1,6,2,20.0,1,1724.0,0.0,0.0,1.0,0.0,1
621,1,0,2,0,38.0,1,0.0,0.0,0.0,0.0,0.0,0
622,2,0,5,2,7.0,1,0.0,0.0,0.0,0.0,0.0,0
623,2,0,5,2,58.0,1,0.0,0.0,0.0,0.0,0.0,0
624,2,1,5,2,33.0,1,105.0,0.0,1087.0,0.0,0.0,1
625,0,0,6,1,3.0,1,0.0,0.0,0.0,0.0,0.0,0
626,2,1,4,2,39.0,1,0.0,0.0,0.0,0.0,0.0,0
627,2,1,4,2,37.0,1,237.0,2.0,708.0,0.0,0.0,0
628,0,1,6,2,32.0,1,0.0,0.0,0.0,768.0,3.0,1
629,0,1,5,2,28.0,1,0.0,863.0,0.0,17.0,0.0,0
630,0,1,6,2,38.0,1,0.0,8.0,736.0,140.0,0.0,1
631,0,1,5,1,21.0,1,0.0,576.0,1.0,20.0,305.0,1
632,0,0,6,2,18.0,1,0.0,0.0,0.0,0.0,0.0,0
633,0,0,6,2,15.0,1,0.0,0.0,0.0,0.0,0.0,1
634,1,1,2,2,44.0,1,0.0,2506.0,0.0,1360.0,722.0,1
635,0,1,5,2,44.0,1,86.0,525.0,16.0,49.0,39.0,0
636,1,1,4,2,36.0,1,0.0,0.0,0.0,4507.0,5689.0,1
637,0,1,5,2,28.0,1,225.0,0.0,7104.0,0.0,0.0,0
638,2,1,5,2,15.0,1,1264.0,0.0,2.0,23.0,0.0,1
639,0,1,5,2,45.0,1,0.0,25.0,87.0,989.0,482.0,1
640,0,1,5,2,26.0,1,0.0,530.0,2.0,9.0,403.0,1
641,0,0,6,1,46.0,1,0.0,0.0,0.0,0.0,0.0,0
642,0,1,6,2,25.0,1,1.0,0.0,38.0,7.0,740.0,1
643,0,0,6,1,46.0,1,0.0,0.0,0.0,0.0,0.0,1
644,0,0,6,2,15.0,1,0.0,0.0,0.0,0.0,0.0,1
645,0,0,6,2,37.0,1,0.0,0.0,0.0,0.0,0.0,1
646,0,1,6,2,20.0,1,225.0,215.0,0.0,541.0,0.0,1
647,0,0,6,1,45.0,1,0.0,0.0,0.0,0.0,0.0,1
648,0,0,6,2,7.0,1,0.0,0.0,0.0,0.0,0.0,1
649,0,0,6,2,5.0,1,0.0,0.0,0.0,0.0,0.0,1
650,2,0,5,2,38.0,1,0.0,0.0,0.0,0.0,0.0,0
651,2,1,5,2,30.0,1,269.0,96.0,252.0,0.0,0.0,1
652,2,1,5,2,29.0,1,0.0,0.0,0.0,0.0,0.0,0
653,2,1,5,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0
654,2,0,5,2,20.0,1,0.0,0.0,0.0,0.0,0.0,0
655,0,1,4,2,41.0,1,1.0,922.0,4.0,55.0,15.0,1
656,2,0,5,2,18.0,1,0.0,0.0,0.0,0.0,0.0,0
657,2,1,3,2,29.0,0,3887.0,0.0,174.0,12.0,0.0,1
658,2,1,3,2,19.0,1,3097.0,0.0,9.0,0.0,213.0,1
659,2,1,4,2,34.0,1,1973.0,0.0,97.0,41.0,3.0,1
660,1,0,1,2,36.0,1,0.0,0.0,0.0,0.0,0.0,0
661,2,0,5,2,54.0,1,0.0,0.0,0.0,0.0,0.0,0
662,2,1,4,2,19.0,1,164.0,0.0,783.0,0.0,0.0,1
663,2,1,5,2,21.0,1,505.0,0.0,1952.0,0.0,0.0,1
664,2,0,4,2,23.0,1,0.0,0.0,0.0,0.0,0.0,0
665,1,0,5,0,35.0,1,0.0,0.0,0.0,311.0,0.0,0
666,1,1,2,2,34.0,1,0.0,3488.0,0.0,4343.0,38.0,1
667,0,1,6,2,22.0,1,0.0,581.0,226.0,74.0,0.0,0
668,0,1,5,0,24.0,1,21.0,0.0,689.0,12.0,0.0,0
669,2,0,5,2,18.0,1,0.0,0.0,0.0,0.0,0.0,0
670,2,1,3,0,24.0,1,2698.0,0.0,301.0,8.0,5.0,1
671,1,0,3,2,33.0,1,0.0,0.0,0.0,0.0,0.0,0
672,0,1,5,2,24.0,1,121.0,237.0,4.0,387.0,54.0,1
673,0,0,6,2,18.0,1,0.0,0.0,0.0,0.0,0.0,0
674,0,0,6,2,19.0,1,0.0,0.0,0.0,0.0,0.0,0
675,0,1,5,0,43.0,1,0.0,0.0,722.0,0.0,0.0,0
676,0,0,6,2,44.0,1,0.0,0.0,174.0,0.0,0.0,0
677,1,1,0,0,25.0,1,0.0,4949.0,0.0,452.0,15.0,0
678,1,0,0,0,25.0,1,0.0,458.0,0.0,0.0,0.0,0
679,1,0,5,0,23.0,1,0.0,0.0,174.0,0.0,0.0,0
680,2,1,4,2,23.0,1,1695.0,0.0,0.0,31.0,349.0,1
681,2,1,5,2,20.0,1,457.0,0.0,170.0,1132.0,0.0,1
682,2,1,5,2,2.0,1,0.0,0.0,0.0,0.0,0.0,0
683,0,1,4,2,26.0,1,1577.0,2.0,0.0,30.0,0.0,1
684,0,0,6,1,38.0,1,0.0,0.0,0.0,0.0,0.0,0
685,0,1,6,2,1.0,1,0.0,0.0,0.0,0.0,0.0,1
686,0,1,6,2,12.0,1,0.0,0.0,174.0,0.0,0.0,0
687,0,0,6,1,2.0,1,0.0,0.0,0.0,0.0,0.0,1
688,0,0,6,1,25.0,1,0.0,0.0,0.0,0.0,0.0,1
689,0,0,6,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0
690,0,0,6,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0
691,1,1,5,0,54.0,1,0.0,0.0,0.0,0.0,0.0,0
692,0,1,4,2,21.0,1,521.0,0.0,4.0,261.0,1.0,1
693,2,1,4,2,19.0,1,0.0,0.0,0.0,0.0,0.0,1
694,0,1,5,1,24.0,1,0.0,23.0,0.0,184.0,2566.0,1
695,0,0,6,2,20.0,1,0.0,0.0,0.0,0.0,0.0,1
696,0,1,5,2,23.0,1,139.0,0.0,1.0,152.0,354.0,0
697,0,1,5,0,29.0,1,0.0,0.0,2.0,786.0,594.0,0
698,0,1,4,2,14.0,1,7.0,781.0,0.0,0.0,0.0,0
699,0,1,5,2,19.0,1,0.0,714.0,2.0,0.0,0.0,1
700,0,1,5,0,23.0,1,0.0,38.0,88.0,4.0,561.0,1
701,0,1,5,2,62.0,1,712.0,2.0,322.0,0.0,517.0,1
702,0,1,5,2,23.0,1,0.0,0.0,484.0,188.0,0.0,1
703,1,1,2,0,65.0,1,0.0,835.0,0.0,38.0,305.0,1
704,2,1,5,2,47.0,1,0.0,0.0,0.0,0.0,0.0,0
705,1,1,2,0,67.0,1,76.0,16.0,0.0,2247.0,1166.0,1
706,1,0,2,0,14.0,1,0.0,0.0,0.0,0.0,0.0,0
707,1,1,2,2,41.0,1,3594.0,3425.0,0.0,0.0,58.0,1
708,0,0,6,2,14.0,1,0.0,0.0,0.0,0.0,0.0,0
709,0,0,6,2,19.0,1,0.0,0.0,0.0,0.0,0.0,1
710,0,1,5,0,22.0,1,15.0,142.0,0.0,41.0,493.0,1
711,1,0,0,2,34.0,1,0.0,0.0,0.0,0.0,0.0,0
712,1,1,0,0,65.0,1,19.0,1344.0,4.0,3190.0,8.0,1
713,1,0,5,0,42.0,1,0.0,0.0,0.0,0.0,0.0,0
714,1,0,3,0,22.0,1,0.0,0.0,0.0,0.0,305.0,0
715,1,0,1,0,54.0,1,0.0,0.0,0.0,0.0,0.0,0
716,1,1,1,2,34.0,1,47.0,287.0,0.0,4302.0,0.0,1
717,1,0,1,2,27.0,1,0.0,0.0,174.0,0.0,0.0,0
718,2,1,3,0,67.0,1,1.0,0.0,5.0,1022.0,151.0,1
719,1,1,2,2,33.0,1,0.0,3879.0,0.0,48.0,67.0,0
720,0,0,6,1,30.0,1,0.0,0.0,0.0,0.0,0.0,1
721,0,1,6,2,22.0,1,0.0,0.0,0.0,0.0,0.0,1
722,2,1,5,1,35.0,1,1248.0,0.0,55.0,12.0,0.0,0
723,2,1,5,2,23.0,1,755.0,0.0,121.0,311.0,0.0,1
